budget,round,cust,fit
15,0,17,-347
15,0,17,-340
15,0,17,-272
15,0,17,-353
15,0,17,-345
15,0,17,-357
15,0,17,-269
15,0,17,-355
15,0,17,-397
15,0,17,-377
15,0,17,-360
15,0,17,-335
15,0,17,-393
15,0,17,-399
15,0,17,-307
15,0,17,-342
15,0,17,-349
15,0,17,-338
15,0,17,-361
15,0,17,-375
15,0,17,-420
15,0,17,-358
15,0,17,-353
15,0,17,-329
15,0,17,-365
15,0,17,-263
15,0,17,-289
15,0,17,-281
15,0,17,-345
15,0,17,-393
15,0,17,-333
15,0,17,-370
15,0,17,-283
15,0,17,-319
15,0,17,-297
15,0,17,-380
15,0,17,-314
15,0,17,-314
15,0,17,-362
15,0,17,-353
15,0,17,-320
15,0,17,-322
15,0,17,-318
15,0,17,-346
15,0,17,-360
15,0,17,-364
15,0,17,-333
15,0,17,-337
15,0,17,-361
15,0,17,-422
15,0,17,-268
15,0,17,-354
15,0,17,-353
15,0,17,-316
15,0,17,-289
15,0,17,-305
15,0,17,-373
15,0,17,-322
15,0,17,-322
15,0,17,-361
15,0,17,-336
15,0,17,-325
15,0,17,-349
15,0,17,-341
15,0,17,-364
15,0,17,-312
15,0,17,-383
15,0,17,-281
15,0,17,-419
15,0,17,-352
15,0,17,-304
15,0,17,-371
15,0,17,-333
15,0,17,-368
15,0,17,-326
15,0,17,-344
15,0,17,-376
15,0,17,-335
15,0,17,-403
15,0,17,-352
15,0,17,-372
15,0,17,-376
15,0,17,-413
15,0,17,-302
15,0,17,-300
15,0,17,-297
15,0,17,-333
15,0,17,-337
15,0,17,-319
15,0,17,-407
15,0,17,-300
15,0,17,-325
15,0,17,-344
15,0,17,-346
15,0,17,-348
15,0,17,-326
15,0,18,-350
15,0,18,-412
15,0,18,-367
15,0,18,-320
15,0,18,-391
15,0,18,-384
15,0,18,-333
15,0,18,-364
15,0,18,-302
15,0,18,-377
15,0,18,-353
15,0,18,-296
15,0,18,-393
15,0,18,-362
15,0,18,-290
15,0,18,-308
15,0,18,-407
15,0,18,-319
15,0,18,-320
15,0,18,-392
15,0,18,-327
15,0,18,-389
15,0,18,-374
15,0,18,-347
15,0,18,-407
15,0,18,-388
15,0,18,-388
15,0,18,-332
15,0,18,-319
15,0,18,-378
15,0,18,-368
15,0,18,-382
15,0,18,-407
15,0,18,-334
15,0,18,-279
15,0,18,-367
15,0,18,-340
15,0,18,-364
15,0,18,-381
15,0,18,-291
15,0,18,-397
15,0,18,-377
15,0,18,-410
15,0,18,-332
15,0,18,-327
15,0,18,-328
15,0,18,-338
15,0,18,-372
15,0,18,-383
15,0,18,-321
15,0,18,-365
15,0,18,-381
15,0,18,-382
15,0,18,-351
15,0,18,-317
15,0,18,-359
15,0,18,-330
15,0,18,-305
15,0,18,-330
15,0,18,-337
15,0,18,-353
15,0,18,-397
15,0,18,-343
15,0,18,-376
15,0,18,-409
15,0,18,-404
15,0,18,-404
15,0,18,-381
15,0,18,-334
15,0,18,-311
15,0,18,-374
15,0,18,-402
15,0,18,-401
15,0,18,-322
15,0,18,-312
15,0,18,-317
15,0,18,-391
15,0,18,-316
15,0,18,-325
15,0,18,-341
15,0,18,-339
15,0,18,-374
15,0,18,-356
15,0,18,-359
15,0,18,-379
15,0,18,-390
15,0,18,-375
15,0,18,-311
15,0,18,-350
15,0,18,-298
15,0,18,-359
15,0,18,-295
15,0,18,-355
15,0,18,-344
15,0,18,-365
15,0,18,-365
15,0,18,-386
15,0,18,-332
15,0,18,-368
15,0,18,-301
15,0,19,-341
15,0,19,-305
15,0,19,-398
15,0,19,-357
15,0,19,-323
15,0,19,-352
15,0,19,-326
15,0,19,-347
15,0,19,-379
15,0,19,-362
15,0,19,-381
15,0,19,-381
15,0,19,-361
15,0,19,-418
15,0,19,-426
15,0,19,-328
15,0,19,-343
15,0,19,-360
15,0,19,-374
15,0,19,-339
15,0,19,-347
15,0,19,-363
15,0,19,-333
15,0,19,-386
15,0,19,-317
15,0,19,-382
15,0,19,-356
15,0,19,-440
15,0,19,-397
15,0,19,-286
15,0,19,-321
15,0,19,-345
15,0,19,-336
15,0,19,-396
15,0,19,-384
15,0,19,-420
15,0,19,-300
15,0,19,-359
15,0,19,-344
15,0,19,-352
15,0,19,-335
15,0,19,-360
15,0,19,-286
15,0,19,-426
15,0,19,-386
15,0,19,-274
15,0,19,-302
15,0,19,-382
15,0,19,-379
15,0,19,-400
15,0,19,-386
15,0,19,-383
15,0,19,-380
15,0,19,-404
15,0,19,-356
15,0,19,-419
15,0,19,-386
15,0,19,-327
15,0,19,-363
15,0,19,-423
15,0,19,-423
15,0,19,-363
15,0,19,-360
15,0,19,-355
15,0,19,-360
15,0,19,-367
15,0,19,-452
15,0,19,-341
15,0,19,-351
15,0,19,-339
15,0,19,-328
15,0,19,-341
15,0,19,-347
15,0,19,-316
15,0,19,-389
15,0,19,-317
15,0,19,-433
15,0,19,-312
15,0,19,-292
15,0,19,-365
15,0,19,-339
15,0,19,-363
15,0,19,-397
15,0,19,-360
15,0,19,-424
15,0,19,-394
15,0,19,-410
15,0,19,-388
15,0,19,-348
15,0,19,-356
15,0,19,-336
15,0,19,-421
15,0,19,-353
15,0,19,-348
15,0,19,-350
15,0,19,-388
15,0,19,-377
15,0,19,-305
15,0,19,-357
15,0,19,-384
15,0,20,-399
15,0,20,-369
15,0,20,-343
15,0,20,-425
15,0,20,-395
15,0,20,-376
15,0,20,-419
15,0,20,-351
15,0,20,-409
15,0,20,-333
15,0,20,-406
15,0,20,-390
15,0,20,-417
15,0,20,-336
15,0,20,-365
15,0,20,-435
15,0,20,-339
15,0,20,-364
15,0,20,-387
15,0,20,-369
15,0,20,-467
15,0,20,-368
15,0,20,-445
15,0,20,-362
15,0,20,-384
15,0,20,-360
15,0,20,-388
15,0,20,-381
15,0,20,-358
15,0,20,-433
15,0,20,-444
15,0,20,-346
15,0,20,-310
15,0,20,-420
15,0,20,-348
15,0,20,-376
15,0,20,-367
15,0,20,-405
15,0,20,-394
15,0,20,-385
15,0,20,-401
15,0,20,-379
15,0,20,-362
15,0,20,-356
15,0,20,-394
15,0,20,-336
15,0,20,-372
15,0,20,-403
15,0,20,-337
15,0,20,-396
15,0,20,-313
15,0,20,-468
15,0,20,-388
15,0,20,-354
15,0,20,-395
15,0,20,-390
15,0,20,-375
15,0,20,-311
15,0,20,-383
15,0,20,-369
15,0,20,-397
15,0,20,-444
15,0,20,-355
15,0,20,-383
15,0,20,-394
15,0,20,-355
15,0,20,-379
15,0,20,-358
15,0,20,-375
15,0,20,-392
15,0,20,-367
15,0,20,-403
15,0,20,-387
15,0,20,-356
15,0,20,-401
15,0,20,-411
15,0,20,-345
15,0,20,-326
15,0,20,-369
15,0,20,-418
15,0,20,-393
15,0,20,-374
15,0,20,-436
15,0,20,-325
15,0,20,-381
15,0,20,-382
15,0,20,-377
15,0,20,-321
15,0,20,-439
15,0,20,-303
15,0,20,-317
15,0,20,-355
15,0,20,-396
15,0,20,-365
15,0,20,-313
15,0,20,-321
15,0,20,-326
15,0,20,-396
15,0,20,-349
15,0,20,-340
15,0,21,-439
15,0,21,-386
15,0,21,-357
15,0,21,-323
15,0,21,-369
15,0,21,-405
15,0,21,-370
15,0,21,-419
15,0,21,-297
15,0,21,-465
15,0,21,-352
15,0,21,-427
15,0,21,-368
15,0,21,-381
15,0,21,-408
15,0,21,-473
15,0,21,-416
15,0,21,-411
15,0,21,-435
15,0,21,-339
15,0,21,-346
15,0,21,-391
15,0,21,-339
15,0,21,-367
15,0,21,-399
15,0,21,-387
15,0,21,-374
15,0,21,-430
15,0,21,-383
15,0,21,-452
15,0,21,-371
15,0,21,-431
15,0,21,-451
15,0,21,-428
15,0,21,-374
15,0,21,-359
15,0,21,-432
15,0,21,-391
15,0,21,-365
15,0,21,-412
15,0,21,-411
15,0,21,-343
15,0,21,-340
15,0,21,-385
15,0,21,-375
15,0,21,-358
15,0,21,-380
15,0,21,-350
15,0,21,-400
15,0,21,-388
15,0,21,-361
15,0,21,-390
15,0,21,-360
15,0,21,-412
15,0,21,-388
15,0,21,-410
15,0,21,-413
15,0,21,-386
15,0,21,-409
15,0,21,-436
15,0,21,-356
15,0,21,-406
15,0,21,-399
15,0,21,-381
15,0,21,-391
15,0,21,-365
15,0,21,-386
15,0,21,-408
15,0,21,-347
15,0,21,-453
15,0,21,-397
15,0,21,-433
15,0,21,-362
15,0,21,-314
15,0,21,-454
15,0,21,-411
15,0,21,-365
15,0,21,-373
15,0,21,-373
15,0,21,-369
15,0,21,-360
15,0,21,-454
15,0,21,-396
15,0,21,-379
15,0,21,-470
15,0,21,-368
15,0,21,-377
15,0,21,-357
15,0,21,-362
15,0,21,-433
15,0,21,-434
15,0,21,-462
15,0,21,-387
15,0,21,-323
15,0,21,-326
15,0,21,-453
15,0,21,-344
15,0,21,-365
15,0,21,-416
15,0,21,-395
15,0,22,-360
15,0,22,-432
15,0,22,-384
15,0,22,-429
15,0,22,-413
15,0,22,-395
15,0,22,-359
15,0,22,-399
15,0,22,-384
15,0,22,-405
15,0,22,-445
15,0,22,-391
15,0,22,-464
15,0,22,-461
15,0,22,-439
15,0,22,-389
15,0,22,-436
15,0,22,-445
15,0,22,-377
15,0,22,-504
15,0,22,-346
15,0,22,-373
15,0,22,-396
15,0,22,-440
15,0,22,-412
15,0,22,-424
15,0,22,-388
15,0,22,-394
15,0,22,-478
15,0,22,-368
15,0,22,-381
15,0,22,-401
15,0,22,-464
15,0,22,-371
15,0,22,-400
15,0,22,-410
15,0,22,-397
15,0,22,-429
15,0,22,-401
15,0,22,-410
15,0,22,-404
15,0,22,-387
15,0,22,-437
15,0,22,-417
15,0,22,-415
15,0,22,-417
15,0,22,-490
15,0,22,-421
15,0,22,-413
15,0,22,-435
15,0,22,-404
15,0,22,-385
15,0,22,-383
15,0,22,-374
15,0,22,-400
15,0,22,-409
15,0,22,-397
15,0,22,-432
15,0,22,-412
15,0,22,-428
15,0,22,-368
15,0,22,-346
15,0,22,-440
15,0,22,-329
15,0,22,-366
15,0,22,-427
15,0,22,-452
15,0,22,-362
15,0,22,-372
15,0,22,-428
15,0,22,-429
15,0,22,-454
15,0,22,-426
15,0,22,-388
15,0,22,-350
15,0,22,-362
15,0,22,-405
15,0,22,-330
15,0,22,-346
15,0,22,-448
15,0,22,-465
15,0,22,-379
15,0,22,-452
15,0,22,-427
15,0,22,-463
15,0,22,-446
15,0,22,-421
15,0,22,-453
15,0,22,-336
15,0,22,-362
15,0,22,-369
15,0,22,-395
15,0,22,-351
15,0,22,-411
15,0,22,-400
15,0,22,-474
15,0,22,-423
15,0,22,-347
15,0,22,-381
15,0,22,-393
15,0,23,-430
15,0,23,-442
15,0,23,-434
15,0,23,-414
15,0,23,-418
15,0,23,-465
15,0,23,-353
15,0,23,-458
15,0,23,-407
15,0,23,-485
15,0,23,-423
15,0,23,-476
15,0,23,-399
15,0,23,-415
15,0,23,-366
15,0,23,-422
15,0,23,-403
15,0,23,-425
15,0,23,-437
15,0,23,-409
15,0,23,-432
15,0,23,-473
15,0,23,-369
15,0,23,-393
15,0,23,-384
15,0,23,-426
15,0,23,-473
15,0,23,-436
15,0,23,-411
15,0,23,-403
15,0,23,-452
15,0,23,-393
15,0,23,-444
15,0,23,-420
15,0,23,-359
15,0,23,-403
15,0,23,-409
15,0,23,-426
15,0,23,-367
15,0,23,-351
15,0,23,-442
15,0,23,-436
15,0,23,-401
15,0,23,-391
15,0,23,-405
15,0,23,-425
15,0,23,-428
15,0,23,-459
15,0,23,-334
15,0,23,-368
15,0,23,-405
15,0,23,-427
15,0,23,-421
15,0,23,-366
15,0,23,-416
15,0,23,-444
15,0,23,-392
15,0,23,-490
15,0,23,-422
15,0,23,-404
15,0,23,-394
15,0,23,-369
15,0,23,-435
15,0,23,-402
15,0,23,-444
15,0,23,-382
15,0,23,-448
15,0,23,-360
15,0,23,-374
15,0,23,-413
15,0,23,-384
15,0,23,-389
15,0,23,-415
15,0,23,-321
15,0,23,-415
15,0,23,-401
15,0,23,-394
15,0,23,-414
15,0,23,-369
15,0,23,-453
15,0,23,-463
15,0,23,-391
15,0,23,-389
15,0,23,-479
15,0,23,-413
15,0,23,-345
15,0,23,-373
15,0,23,-310
15,0,23,-446
15,0,23,-470
15,0,23,-411
15,0,23,-460
15,0,23,-448
15,0,23,-447
15,0,23,-382
15,0,23,-381
15,0,23,-450
15,0,23,-380
15,0,23,-415
15,0,23,-446
15,0,24,-367
15,0,24,-369
15,0,24,-425
15,0,24,-453
15,0,24,-373
15,0,24,-451
15,0,24,-481
15,0,24,-440
15,0,24,-428
15,0,24,-373
15,0,24,-458
15,0,24,-458
15,0,24,-400
15,0,24,-374
15,0,24,-429
15,0,24,-434
15,0,24,-437
15,0,24,-376
15,0,24,-347
15,0,24,-403
15,0,24,-471
15,0,24,-429
15,0,24,-387
15,0,24,-468
15,0,24,-371
15,0,24,-471
15,0,24,-372
15,0,24,-446
15,0,24,-454
15,0,24,-428
15,0,24,-454
15,0,24,-395
15,0,24,-409
15,0,24,-441
15,0,24,-442
15,0,24,-459
15,0,24,-467
15,0,24,-442
15,0,24,-456
15,0,24,-427
15,0,24,-411
15,0,24,-391
15,0,24,-448
15,0,24,-475
15,0,24,-426
15,0,24,-380
15,0,24,-386
15,0,24,-473
15,0,24,-435
15,0,24,-467
15,0,24,-424
15,0,24,-477
15,0,24,-412
15,0,24,-425
15,0,24,-452
15,0,24,-423
15,0,24,-467
15,0,24,-419
15,0,24,-383
15,0,24,-439
15,0,24,-374
15,0,24,-454
15,0,24,-412
15,0,24,-474
15,0,24,-427
15,0,24,-489
15,0,24,-358
15,0,24,-435
15,0,24,-397
15,0,24,-437
15,0,24,-413
15,0,24,-516
15,0,24,-418
15,0,24,-447
15,0,24,-396
15,0,24,-365
15,0,24,-470
15,0,24,-401
15,0,24,-446
15,0,24,-360
15,0,24,-437
15,0,24,-428
15,0,24,-418
15,0,24,-433
15,0,24,-417
15,0,24,-481
15,0,24,-416
15,0,24,-416
15,0,24,-390
15,0,24,-455
15,0,24,-388
15,0,24,-441
15,0,24,-478
15,0,24,-387
15,0,24,-451
15,0,24,-439
15,0,24,-407
15,0,24,-497
15,0,24,-418
15,0,24,-479
15,0,25,-486
15,0,25,-432
15,0,25,-433
15,0,25,-506
15,0,25,-405
15,0,25,-402
15,0,25,-438
15,0,25,-475
15,0,25,-407
15,0,25,-453
15,0,25,-375
15,0,25,-440
15,0,25,-446
15,0,25,-442
15,0,25,-395
15,0,25,-436
15,0,25,-508
15,0,25,-474
15,0,25,-416
15,0,25,-380
15,0,25,-428
15,0,25,-385
15,0,25,-433
15,0,25,-480
15,0,25,-435
15,0,25,-437
15,0,25,-446
15,0,25,-400
15,0,25,-430
15,0,25,-365
15,0,25,-436
15,0,25,-471
15,0,25,-467
15,0,25,-416
15,0,25,-427
15,0,25,-423
15,0,25,-428
15,0,25,-387
15,0,25,-389
15,0,25,-496
15,0,25,-416
15,0,25,-459
15,0,25,-451
15,0,25,-425
15,0,25,-401
15,0,25,-488
15,0,25,-484
15,0,25,-503
15,0,25,-480
15,0,25,-460
15,0,25,-431
15,0,25,-464
15,0,25,-452
15,0,25,-450
15,0,25,-438
15,0,25,-506
15,0,25,-423
15,0,25,-430
15,0,25,-492
15,0,25,-454
15,0,25,-408
15,0,25,-477
15,0,25,-396
15,0,25,-486
15,0,25,-414
15,0,25,-440
15,0,25,-394
15,0,25,-401
15,0,25,-370
15,0,25,-419
15,0,25,-464
15,0,25,-450
15,0,25,-395
15,0,25,-376
15,0,25,-481
15,0,25,-402
15,0,25,-420
15,0,25,-475
15,0,25,-449
15,0,25,-369
15,0,25,-367
15,0,25,-456
15,0,25,-454
15,0,25,-428
15,0,25,-439
15,0,25,-422
15,0,25,-500
15,0,25,-428
15,0,25,-364
15,0,25,-462
15,0,25,-419
15,0,25,-461
15,0,25,-434
15,0,25,-400
15,0,25,-409
15,0,25,-424
15,0,25,-412
15,0,25,-389
15,0,25,-421
15,0,25,-403
15,0,26,-525
15,0,26,-396
15,0,26,-512
15,0,26,-473
15,0,26,-441
15,0,26,-508
15,0,26,-449
15,0,26,-410
15,0,26,-478
15,0,26,-488
15,0,26,-428
15,0,26,-408
15,0,26,-430
15,0,26,-447
15,0,26,-429
15,0,26,-415
15,0,26,-455
15,0,26,-480
15,0,26,-454
15,0,26,-442
15,0,26,-493
15,0,26,-447
15,0,26,-412
15,0,26,-447
15,0,26,-483
15,0,26,-429
15,0,26,-440
15,0,26,-415
15,0,26,-461
15,0,26,-473
15,0,26,-518
15,0,26,-502
15,0,26,-462
15,0,26,-400
15,0,26,-452
15,0,26,-351
15,0,26,-493
15,0,26,-432
15,0,26,-497
15,0,26,-440
15,0,26,-500
15,0,26,-407
15,0,26,-505
15,0,26,-421
15,0,26,-437
15,0,26,-454
15,0,26,-424
15,0,26,-431
15,0,26,-442
15,0,26,-441
15,0,26,-425
15,0,26,-444
15,0,26,-458
15,0,26,-460
15,0,26,-437
15,0,26,-395
15,0,26,-417
15,0,26,-472
15,0,26,-466
15,0,26,-460
15,0,26,-457
15,0,26,-454
15,0,26,-447
15,0,26,-365
15,0,26,-399
15,0,26,-470
15,0,26,-450
15,0,26,-460
15,0,26,-387
15,0,26,-502
15,0,26,-455
15,0,26,-479
15,0,26,-465
15,0,26,-427
15,0,26,-490
15,0,26,-422
15,0,26,-483
15,0,26,-444
15,0,26,-468
15,0,26,-466
15,0,26,-440
15,0,26,-459
15,0,26,-483
15,0,26,-408
15,0,26,-413
15,0,26,-437
15,0,26,-464
15,0,26,-488
15,0,26,-491
15,0,26,-500
15,0,26,-469
15,0,26,-461
15,0,26,-463
15,0,26,-519
15,0,26,-412
15,0,26,-421
15,0,26,-424
15,0,26,-426
15,0,26,-386
15,0,26,-416
15,0,27,-431
15,0,27,-465
15,0,27,-475
15,0,27,-393
15,0,27,-416
15,0,27,-469
15,0,27,-473
15,0,27,-469
15,0,27,-481
15,0,27,-412
15,0,27,-445
15,0,27,-429
15,0,27,-415
15,0,27,-509
15,0,27,-415
15,0,27,-473
15,0,27,-497
15,0,27,-455
15,0,27,-410
15,0,27,-412
15,0,27,-462
15,0,27,-447
15,0,27,-471
15,0,27,-389
15,0,27,-427
15,0,27,-458
15,0,27,-465
15,0,27,-402
15,0,27,-442
15,0,27,-433
15,0,27,-457
15,0,27,-449
15,0,27,-467
15,0,27,-488
15,0,27,-416
15,0,27,-499
15,0,27,-468
15,0,27,-456
15,0,27,-465
15,0,27,-451
15,0,27,-487
15,0,27,-509
15,0,27,-474
15,0,27,-516
15,0,27,-495
15,0,27,-366
15,0,27,-478
15,0,27,-479
15,0,27,-511
15,0,27,-460
15,0,27,-434
15,0,27,-454
15,0,27,-489
15,0,27,-504
15,0,27,-457
15,0,27,-498
15,0,27,-422
15,0,27,-427
15,0,27,-446
15,0,27,-452
15,0,27,-433
15,0,27,-447
15,0,27,-490
15,0,27,-457
15,0,27,-444
15,0,27,-469
15,0,27,-513
15,0,27,-396
15,0,27,-468
15,0,27,-502
15,0,27,-525
15,0,27,-450
15,0,27,-451
15,0,27,-463
15,0,27,-408
15,0,27,-443
15,0,27,-506
15,0,27,-452
15,0,27,-501
15,0,27,-452
15,0,27,-425
15,0,27,-446
15,0,27,-441
15,0,27,-463
15,0,27,-493
15,0,27,-462
15,0,27,-417
15,0,27,-529
15,0,27,-474
15,0,27,-403
15,0,27,-415
15,0,27,-433
15,0,27,-451
15,0,27,-501
15,0,27,-456
15,0,27,-466
15,0,27,-479
15,0,27,-466
15,0,27,-417
15,0,27,-408
15,0,28,-444
15,0,28,-431
15,0,28,-486
15,0,28,-400
15,0,28,-485
15,0,28,-489
15,0,28,-502
15,0,28,-482
15,0,28,-439
15,0,28,-462
15,0,28,-472
15,0,28,-458
15,0,28,-468
15,0,28,-463
15,0,28,-426
15,0,28,-469
15,0,28,-460
15,0,28,-501
15,0,28,-478
15,0,28,-485
15,0,28,-444
15,0,28,-482
15,0,28,-423
15,0,28,-481
15,0,28,-500
15,0,28,-509
15,0,28,-470
15,0,28,-551
15,0,28,-442
15,0,28,-509
15,0,28,-475
15,0,28,-479
15,0,28,-438
15,0,28,-476
15,0,28,-490
15,0,28,-515
15,0,28,-449
15,0,28,-468
15,0,28,-482
15,0,28,-482
15,0,28,-463
15,0,28,-467
15,0,28,-491
15,0,28,-445
15,0,28,-472
15,0,28,-499
15,0,28,-523
15,0,28,-485
15,0,28,-486
15,0,28,-476
15,0,28,-519
15,0,28,-477
15,0,28,-429
15,0,28,-477
15,0,28,-456
15,0,28,-478
15,0,28,-448
15,0,28,-439
15,0,28,-479
15,0,28,-500
15,0,28,-476
15,0,28,-452
15,0,28,-445
15,0,28,-465
15,0,28,-461
15,0,28,-500
15,0,28,-401
15,0,28,-467
15,0,28,-501
15,0,28,-487
15,0,28,-499
15,0,28,-395
15,0,28,-469
15,0,28,-498
15,0,28,-412
15,0,28,-495
15,0,28,-444
15,0,28,-451
15,0,28,-485
15,0,28,-444
15,0,28,-487
15,0,28,-426
15,0,28,-394
15,0,28,-461
15,0,28,-413
15,0,28,-415
15,0,28,-431
15,0,28,-385
15,0,28,-478
15,0,28,-501
15,0,28,-436
15,0,28,-480
15,0,28,-511
15,0,28,-480
15,0,28,-504
15,0,28,-504
15,0,28,-461
15,0,28,-458
15,0,28,-427
15,0,28,-467
15,0,29,-530
15,0,29,-471
15,0,29,-612
15,0,29,-462
15,0,29,-466
15,0,29,-463
15,0,29,-507
15,0,29,-455
15,0,29,-480
15,0,29,-498
15,0,29,-485
15,0,29,-474
15,0,29,-462
15,0,29,-498
15,0,29,-554
15,0,29,-484
15,0,29,-528
15,0,29,-444
15,0,29,-512
15,0,29,-452
15,0,29,-475
15,0,29,-526
15,0,29,-440
15,0,29,-532
15,0,29,-450
15,0,29,-460
15,0,29,-447
15,0,29,-504
15,0,29,-487
15,0,29,-462
15,0,29,-479
15,0,29,-465
15,0,29,-451
15,0,29,-512
15,0,29,-431
15,0,29,-470
15,0,29,-504
15,0,29,-482
15,0,29,-432
15,0,29,-466
15,0,29,-532
15,0,29,-502
15,0,29,-494
15,0,29,-463
15,0,29,-445
15,0,29,-445
15,0,29,-517
15,0,29,-512
15,0,29,-521
15,0,29,-451
15,0,29,-455
15,0,29,-398
15,0,29,-463
15,0,29,-457
15,0,29,-491
15,0,29,-469
15,0,29,-495
15,0,29,-514
15,0,29,-485
15,0,29,-567
15,0,29,-415
15,0,29,-481
15,0,29,-524
15,0,29,-500
15,0,29,-519
15,0,29,-447
15,0,29,-530
15,0,29,-496
15,0,29,-478
15,0,29,-478
15,0,29,-438
15,0,29,-460
15,0,29,-492
15,0,29,-535
15,0,29,-446
15,0,29,-514
15,0,29,-420
15,0,29,-480
15,0,29,-422
15,0,29,-502
15,0,29,-515
15,0,29,-493
15,0,29,-453
15,0,29,-469
15,0,29,-457
15,0,29,-531
15,0,29,-416
15,0,29,-491
15,0,29,-452
15,0,29,-476
15,0,29,-489
15,0,29,-535
15,0,29,-459
15,0,29,-467
15,0,29,-387
15,0,29,-542
15,0,29,-489
15,0,29,-482
15,0,29,-490
15,0,29,-500
15,0,30,-428
15,0,30,-542
15,0,30,-513
15,0,30,-476
15,0,30,-500
15,0,30,-448
15,0,30,-539
15,0,30,-519
15,0,30,-531
15,0,30,-481
15,0,30,-510
15,0,30,-486
15,0,30,-459
15,0,30,-460
15,0,30,-485
15,0,30,-518
15,0,30,-435
15,0,30,-472
15,0,30,-513
15,0,30,-438
15,0,30,-456
15,0,30,-526
15,0,30,-505
15,0,30,-558
15,0,30,-449
15,0,30,-422
15,0,30,-445
15,0,30,-459
15,0,30,-448
15,0,30,-442
15,0,30,-466
15,0,30,-524
15,0,30,-459
15,0,30,-412
15,0,30,-462
15,0,30,-461
15,0,30,-516
15,0,30,-399
15,0,30,-414
15,0,30,-528
15,0,30,-432
15,0,30,-443
15,0,30,-460
15,0,30,-488
15,0,30,-535
15,0,30,-519
15,0,30,-472
15,0,30,-483
15,0,30,-476
15,0,30,-530
15,0,30,-512
15,0,30,-495
15,0,30,-471
15,0,30,-487
15,0,30,-455
15,0,30,-436
15,0,30,-435
15,0,30,-465
15,0,30,-469
15,0,30,-497
15,0,30,-474
15,0,30,-471
15,0,30,-537
15,0,30,-507
15,0,30,-460
15,0,30,-512
15,0,30,-520
15,0,30,-458
15,0,30,-504
15,0,30,-511
15,0,30,-455
15,0,30,-496
15,0,30,-491
15,0,30,-531
15,0,30,-490
15,0,30,-448
15,0,30,-473
15,0,30,-469
15,0,30,-467
15,0,30,-499
15,0,30,-450
15,0,30,-507
15,0,30,-460
15,0,30,-486
15,0,30,-450
15,0,30,-471
15,0,30,-488
15,0,30,-494
15,0,30,-443
15,0,30,-479
15,0,30,-445
15,0,30,-472
15,0,30,-509
15,0,30,-478
15,0,30,-476
15,0,30,-497
15,0,30,-542
15,0,30,-522
15,0,30,-477
15,0,30,-401
15,0,31,-422
15,0,31,-526
15,0,31,-565
15,0,31,-512
15,0,31,-465
15,0,31,-522
15,0,31,-509
15,0,31,-575
15,0,31,-495
15,0,31,-474
15,0,31,-505
15,0,31,-526
15,0,31,-555
15,0,31,-505
15,0,31,-527
15,0,31,-447
15,0,31,-543
15,0,31,-476
15,0,31,-486
15,0,31,-418
15,0,31,-560
15,0,31,-557
15,0,31,-476
15,0,31,-509
15,0,31,-536
15,0,31,-502
15,0,31,-510
15,0,31,-436
15,0,31,-561
15,0,31,-480
15,0,31,-524
15,0,31,-483
15,0,31,-516
15,0,31,-494
15,0,31,-462
15,0,31,-519
15,0,31,-454
15,0,31,-506
15,0,31,-516
15,0,31,-486
15,0,31,-547
15,0,31,-479
15,0,31,-562
15,0,31,-470
15,0,31,-534
15,0,31,-475
15,0,31,-476
15,0,31,-444
15,0,31,-498
15,0,31,-527
15,0,31,-531
15,0,31,-503
15,0,31,-479
15,0,31,-480
15,0,31,-419
15,0,31,-413
15,0,31,-511
15,0,31,-491
15,0,31,-530
15,0,31,-533
15,0,31,-499
15,0,31,-501
15,0,31,-476
15,0,31,-468
15,0,31,-482
15,0,31,-525
15,0,31,-476
15,0,31,-516
15,0,31,-444
15,0,31,-491
15,0,31,-451
15,0,31,-509
15,0,31,-461
15,0,31,-556
15,0,31,-503
15,0,31,-468
15,0,31,-504
15,0,31,-491
15,0,31,-500
15,0,31,-491
15,0,31,-539
15,0,31,-494
15,0,31,-518
15,0,31,-499
15,0,31,-479
15,0,31,-531
15,0,31,-437
15,0,31,-518
15,0,31,-496
15,0,31,-551
15,0,31,-510
15,0,31,-531
15,0,31,-452
15,0,31,-535
15,0,31,-542
15,0,31,-445
15,0,31,-513
15,0,31,-482
15,0,31,-509
15,0,31,-507
15,0,32,-535
15,0,32,-562
15,0,32,-504
15,0,32,-549
15,0,32,-503
15,0,32,-521
15,0,32,-543
15,0,32,-525
15,0,32,-524
15,0,32,-494
15,0,32,-501
15,0,32,-488
15,0,32,-520
15,0,32,-492
15,0,32,-488
15,0,32,-496
15,0,32,-468
15,0,32,-473
15,0,32,-524
15,0,32,-471
15,0,32,-403
15,0,32,-474
15,0,32,-519
15,0,32,-457
15,0,32,-411
15,0,32,-541
15,0,32,-480
15,0,32,-491
15,0,32,-503
15,0,32,-488
15,0,32,-505
15,0,32,-496
15,0,32,-550
15,0,32,-456
15,0,32,-513
15,0,32,-506
15,0,32,-474
15,0,32,-503
15,0,32,-510
15,0,32,-553
15,0,32,-543
15,0,32,-527
15,0,32,-503
15,0,32,-542
15,0,32,-453
15,0,32,-485
15,0,32,-486
15,0,32,-516
15,0,32,-492
15,0,32,-559
15,0,32,-482
15,0,32,-478
15,0,32,-451
15,0,32,-527
15,0,32,-486
15,0,32,-512
15,0,32,-477
15,0,32,-559
